Order Date,Product Name,Products,Category,Product_Category,Region,Quantity,Sales,Profit
12/21/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,6,"$1,050 ",$173 
5/16/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,8,"$3,032 ",$279 
9/27/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,West,1,$920 ,$118 
03/02/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,South,2,$668 ,$91 
5/31/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,5,"$5,990 ","$1,404 "
03/04/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,South,9,"$9,324 ","$1,224 "
04/11/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,8,"$5,768 ",$368 
05/01/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,1,"$1,123 ",$318 
12/20/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,West,4,"$2,336 ",$453 
11/22/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,6,$438 ,$26 
12/23/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,North,6,"$5,940 ",$319 
6/22/2022,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,3,"$1,848 ",$549 
3/17/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,North,3,"$2,118 ",$321 
1/16/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,3,$231 ,$37 
01/12/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,6,$978 ,$182 
5/22/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,5,"$4,960 ",$421 
03/09/2022,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,3,"$1,377 ",$330 
02/09/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,2,"$1,958 ",$228 
06/12/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,7,"$5,607 ","$1,288 "
11/24/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,South,6,"$3,504 ",$981 
11/21/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,4,$796 ,$75 
8/14/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,1,$342 ,$38 
8/14/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,7,"$6,769 ","$1,550 "
8/29/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,9,"$10,080 ","$1,795 "
01/11/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,7,"$3,948 ",$758 
6/27/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,4,"$1,488 ",$75 
1/17/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,South,5,"$1,200 ",$202 
01/10/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,4,"$4,476 ",$978 
08/01/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,1,"$1,178 ",$292 
12/26/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,South,8,"$2,888 ",$150 
12/13/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,6,"$1,704 ",$193 
10/17/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,8,"$4,200 ","$1,018 "
03/12/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,7,"$4,417 ",$563 
5/20/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,4,$764 ,$179 
6/28/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,4,"$4,000 ",$964 
10/21/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,9,"$2,331 ",$558 
1/31/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,9,"$8,172 ","$1,296 "
12/20/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,1,$761 ,$61 
11/25/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,2,$494 ,$56 
09/05/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,2,$194 ,$52 
3/20/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,6,"$5,820 ","$1,424 "
04/11/2022,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,North,5,$410 ,$122 
12/06/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,6,"$1,254 ",$361 
06/04/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,6,"$3,432 ",$452 
3/22/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,North,4,"$3,792 ",$998 
11/19/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,7,$546 ,$118 
2/24/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,3,"$1,452 ",$217 
11/14/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,West,8,"$9,296 ","$1,556 "
12/01/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,1,"$1,160 ",$150 
1/14/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,6,"$4,728 ",$682 
02/12/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,North,6,"$1,836 ",$509 
9/13/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,South,7,"$6,237 ","$1,785 "
09/01/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,5,"$5,845 ",$942 
12/27/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,9,"$6,138 ",$851 
3/23/2022,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,2,"$1,416 ",$137 
12/27/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,West,3,"$1,851 ",$349 
11/10/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,9,"$7,452 ","$1,260 "
11/29/2023,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,North,5,"$1,630 ",$190 
8/16/2022,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,6,"$4,800 ",$930 
11/23/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,South,1,$61 ,$16 
9/21/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,6,$942 ,$80 
7/30/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,8,"$7,640 ","$1,664 "
05/12/2022,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,5,"$4,540 ",$940 
11/27/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,1,"$1,030 ",$190 
9/20/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,2,$384 ,$31 
11/24/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,West,8,"$8,560 ",$992 
8/23/2022,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,9,"$1,557 ",$117 
05/04/2023,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,7,$707 ,$125 
08/05/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,5,"$3,405 ",$476 
11/15/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,6,"$4,722 ",$522 
01/04/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,2,"$2,150 ",$626 
11/04/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,7,"$3,619 ",$827 
08/09/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,South,4,"$3,892 ",$909 
08/02/2022,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,1,$54 ,$13 
12/04/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,1,$612 ,$136 
09/03/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,5,"$3,850 ",$420 
4/20/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,5,"$3,005 ",$390 
7/15/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,9,"$5,256 ","$1,297 "
3/13/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,East,6,"$3,576 ","$1,033 "
11/08/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,5,"$3,415 ",$496 
1/13/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,3,"$1,722 ",$203 
4/14/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,8,"$4,088 ",$853 
02/09/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,West,5,"$5,320 ",$883 
11/27/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,6,"$3,660 ","$1,079 "
5/13/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,6,"$5,250 ","$1,228 "
4/17/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,4,$328 ,$91 
9/29/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,7,"$1,596 ",$360 
02/11/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,7,"$2,443 ",$661 
7/23/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,7,"$5,432 ",$870 
04/04/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,3,"$1,254 ",$221 
2/19/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,5,"$5,495 ","$1,276 "
12/07/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,4,$596 ,$73 
10/18/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,6,"$3,696 ",$598 
4/18/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,North,6,"$4,488 ",$939 
10/18/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,6,"$6,846 ",$932 
12/29/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,8,"$2,960 ",$608 
7/31/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,1,$419 ,$100 
09/03/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,6,"$6,246 ",$327 
09/12/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,South,4,"$1,900 ",$372 
06/08/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,7,"$3,451 ",$397 
11/24/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,2,"$1,612 ",$344 
8/13/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,South,5,"$4,445 ",$643 
08/06/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,5,$720 ,$64 
4/16/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,2,"$1,428 ",$234 
12/27/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,4,"$3,532 ",$665 
09/08/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,North,6,"$6,528 ",$550 
09/04/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,1,$743 ,$217 
10/13/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,6,"$1,758 ",$287 
11/29/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,8,"$1,008 ",$101 
10/21/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,1,$995 ,$150 
10/05/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,West,9,"$4,032 ",$877 
10/29/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,6,$480 ,$131 
10/25/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,1,$989 ,$150 
1/24/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,9,"$6,606 ",$760 
02/06/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,6,$912 ,$257 
7/21/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,South,4,"$2,912 ",$331 
02/03/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,5,$845 ,$69 
08/10/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,4,"$2,804 ",$383 
12/28/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,2,$208 ,$12 
11/19/2022,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,1,$379 ,$42 
5/18/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,3,"$1,227 ",$113 
08/03/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,7,"$5,551 ",$392 
08/06/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,West,1,$423 ,$115 
1/26/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,West,6,"$5,982 ",$945 
12/07/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,4,"$3,732 ",$469 
03/02/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,9,"$5,904 ","$1,152 "
02/01/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,5,"$1,810 ",$171 
1/30/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,6,"$5,604 ",$615 
4/28/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,2,$432 ,$81 
11/27/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,2,$416 ,$69 
09/07/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,North,8,"$1,224 ",$281 
03/12/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,8,"$5,168 ",$673 
11/10/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,6,"$6,522 ",$503 
09/03/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,South,5,"$1,090 ",$141 
9/30/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,South,3,"$1,737 ",$353 
03/08/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,9,"$7,281 ","$1,358 "
3/19/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,South,9,"$5,832 ","$1,008 "
7/21/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,East,9,"$7,020 ",$624 
06/07/2023,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,South,3,"$2,001 ",$420 
8/13/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,2,"$1,832 ",$489 
05/05/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,East,6,"$3,372 ",$934 
12/20/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,6,"$3,384 ",$504 
11/30/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,East,1,$351 ,$32 
12/16/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,2,"$2,092 ",$549 
3/19/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,7,"$1,309 ",$138 
4/28/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,North,9,"$6,696 ",$407 
9/29/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,5,"$1,020 ",$162 
5/30/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,8,"$8,240 ","$2,007 "
10/07/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,9,"$9,810 ","$1,009 "
1/13/2023,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,1,$853 ,$98 
01/06/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,4,"$4,416 ","$1,082 "
01/11/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,8,"$3,832 ",$741 
12/16/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,4,"$1,876 ",$221 
3/14/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,South,3,"$2,634 ",$392 
8/26/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,1,"$1,027 ",$260 
07/10/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,5,"$3,100 ",$912 
3/18/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,1,$104 ,$30 
6/18/2024,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,East,2,"$1,590 ",$147 
8/20/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,4,"$1,104 ",$64 
9/18/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,3,"$1,851 ",$199 
11/06/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,South,2,"$1,408 ",$193 
5/24/2022,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,South,7,"$4,641 ","$1,342 "
10/01/2022,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,West,7,"$2,611 ",$539 
12/05/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,4,"$3,824 ",$712 
03/08/2023,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,2,"$2,042 ",$501 
7/30/2023,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,North,6,"$6,378 ","$1,408 "
3/14/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,4,"$4,692 ",$409 
6/30/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,6,"$6,234 ","$1,829 "
9/25/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,West,4,"$1,852 ",$535 
02/05/2022,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,3,"$3,075 ",$804 
10/24/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,North,5,$370 ,$92 
12/11/2024,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,North,6,$624 ,$67 
7/13/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,South,2,"$1,734 ",$311 
05/05/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,West,9,"$2,268 ",$362 
8/31/2022,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,East,5,"$3,670 ",$925 
8/16/2024,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,7,"$4,634 ","$1,358 "
1/20/2024,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,North,9,"$1,440 ",$94 
04/11/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,West,6,"$5,136 ","$1,225 "
9/20/2024,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,East,1,$166 ,$32 
02/03/2022,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,3,"$1,422 ",$329 
09/11/2023,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,East,8,"$1,832 ",$533 
10/29/2022,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,1,$668 ,$94 
12/22/2024,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,West,6,"$1,272 ",$336 
6/26/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,North,8,$984 ,$73 
7/25/2024,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,South,7,"$7,896 ",$485 
11/12/2022,Smartphone,Samsung Galaxy S23 Smartphone,Electronics,Laptops & Mobile,North,1,$636 ,$42 
08/05/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,3,"$2,031 ",$450 
2/23/2022,Mouse,Logitech MX Master 3S Wireless Mouse,Accessories,Computer Accessories,West,9,"$3,186 ",$483 
05/06/2022,Headphones,Sony WH-1000XM5 Noise Cancelling Headphones,Accessories,Consumer Electronics,South,1,$134 ,$33 
4/27/2024,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,South,5,"$1,765 ",$347 
7/28/2023,Keyboard,Microsoft Surface Keyboard,Accessories,Computer Accessories,East,4,"$3,628 ",$718 
12/06/2024,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,West,4,"$1,000 ",$199 
03/08/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,North,2,"$2,134 ",$120 
5/25/2023,Smartwatch,Apple Watch Series 9,Electronics,Consumer Electronics,North,7,"$6,706 ","$1,687 "
11/03/2024,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,East,3,$321 ,$72 
2/19/2023,Camera,Canon EOS 90D DSLR Camera,Electronics,Consumer Electronics,South,3,"$3,126 ",$710 
11/05/2023,Monitor,Dell UltraSharp U2723QE 27' Monitor,Accessories,Computer Accessories,South,7,"$5,446 ",$697 
05/02/2023,Tablet,Apple iPad 10th Generation,Electronics,Laptops & Mobile,East,1,"$1,131 ",$141 
7/24/2023,Printer,HP LaserJet Pro M404dn,Office,Computer Accessories,East,2,"$1,946 ",$142 
9/16/2023,Laptop,Lenovo ThinkPad X1 Carbon Gen 11,Electronics,Laptops & Mobile,North,7,"$6,818 ","$1,348 "
